Cases,Time
4.009365548339156e-07,10.338000000000001
4.069813825833512e-07,10.339
4.054783191436042e-07,10.34
4.4721193350134717e-07,10.341000000000001
6.005197951362894e-07,10.342
5.441753374058853e-07,10.343
5.292598312018247e-07,10.344
4.74275879043725e-07,10.345
4.819497793338199e-07,10.346
4.578795747535375e-07,10.347
4.775243903256789e-07,10.348
4.255188140609813e-07,10.349
3.904358788299194e-07,10.35
3.806394573711374e-07,10.351
3.671872806597968e-07,10.352
3.478407374264475e-07,10.353
3.450889667893934e-07,10.354000000000001
3.27296179289398e-07,10.355
2.901160550503846e-07,10.356
2.695376735673751e-07,10.357000000000001
2.605995073800378e-07,10.358
2.6282570982971174e-07,10.359
0.0,10.36
0.0,10.361
6.317681283296413e-09,10.362
0.0,10.363
0.0,10.364
2.0280229732712008e-08,10.365
0.0,10.366
3.1181448967817414e-08,10.367
1.9018043313494076e-08,10.368
7.404765051307835e-08,10.369
1.749252751188381e-07,10.370000000000001
1.6715732655118518e-07,10.371
1.8970187404815346e-07,10.372
1.5426218527310676e-07,10.373
1.6309193237812065e-07,10.374
6.894570665616391e-08,10.375
9.47726877566061e-08,10.376
7.281747066215524e-08,10.377
1.2811609351059713e-07,10.378
1.196385591345073e-07,10.379
4.0897883851723444e-07,10.38
4.486776431800436e-07,10.381
4.0446564711805125e-07,10.382
3.636498739591901e-07,10.383000000000001
3.3962308199119655e-07,10.384
4.931685867665989e-07,10.385
5.168605637668364e-07,10.386000000000001
4.547695011389422e-07,10.387
4.525103112596002e-07,10.388
4.2448260545458043e-07,10.389
3.976635585207314e-07,10.39
3.955732702576957e-07,10.391
3.704521812155076e-07,10.392
1.3304130875451669e-07,10.393
1.466372395350491e-07,10.394
1.563865508335933e-07,10.395
1.692024606757329e-07,10.396
1.5906346733739337e-07,10.397
1.350983876131161e-07,10.398
1.5108456729651248e-07,10.399000000000001
